Date,News,Label
1402/11/07,واریز ۲۷۳ میلیارد تومان سود به حساب بیش از ۵۰۰ هزار سهامدار گزارش روزانه بورس ۷ بهمن/ روز خوب انبوه سازان جزئیات انتقال سهام عدالت متوفیان اعلام شد,1
1402/11/08,گزارش روزانه بورس ۸ بهمن/ شاخص کل درجا زد عرضه اولیه سهام یک شرکت، سه شنبه در فرابورس انجام می‌شود,1
1402/11/09,گزارش روزانه بورس ۹ بهمن/ ریزش ۸ هزار واحدی شاخص کل,0
1402/11/10,گزارش روزانه بورس ۱۰ بهمن/ ریزش ۱۰ هزار واحدی شاخص در معاملات امروز,0
1402/11/11,گزارش روزانه بورس ۱۱ بهمن/ هفته ی کم فروغ بورس به پایان رسید چرا بورس واکنشی به رشد نرخ ارز غیررسمی نداشت؟ دستور معاون اول رییس جمهور برای بازنگری در نرخ خوراک و فرآورده پالایشگاه‌ها,0
1402/11/14,افزایش ۱.۵ میلیارد دلاری ارزش بازار دارو/ رشد صنعت دارو با تداوم روند پیری جمعیت ادامه خواهد داشت کاهش نرخ بهره بین بانکی+جدول,1
1402/11/16,گزارش روزانه بورس ۱۶ خرداد/ شاخص حمایت ۲۱۰۰ را از دست داد موافقت شورای پول و اعتبار با اعتبار ۱۵ هزار میلیارد تومانی ۲ خودروساز کاهش عوارض صادراتی محصولات خام و نیمه خام تصویب شد,0
1402/11/17,گزارش روزانه بورس ۱۷ بهمن/ افت ارزش معاملات به زیر ۴ همت سود سهام عدالت متوفیان اسفند ماه واریز می‌شود,0
1402/11/18,گزارش روزانه بورس ۱۸ بهمن/ بورس فعلا بی نوسان,1
1402/11/21,گزارش روزانه بورس ۲۱ بهمن/ صندوق های طلا باز هم منفی باز شدند افزایش نرخ بهره بین بانکی+جدول تامین مالی ۱۱۱ هزار میلیارد تومانی دولت از طریق انتشار اوراق نقدی شرایط خرید خودرو در بورس کالا ابلاغ شد,1
1402/11/23,تأمین مالی پروژه‌های نیمه تمام از طریق روش‌های غیر بانکی گزارش روزانه بورس ۲۳ بهمن / ریزش ۸ هزار واحدی شاخص کل,0
1402/11/28,سهامداران از طریق سجام، ۳۷۹ میلیارد تومان سود گرفتند کاهش حصه نقدی واگذاری ۴/۵ درصد صنایع پتروشیمی خلیج فارس از طریق بورس اجماع همگانی برای برگزاری مجامع سرمایه‌گذاری‌های استانی سهام عدالت,0
1402/11/29,نخستین پیمایش سواد مالی ایرانیان رونمایی شد عرضه‌های اولیه بورس تا اطلاع ثانوی لغو شد,1
1402/11/30,گزارش روزانه بورس ۳۰ بهمن/ رشد کم جان بازار پس از ریزش های متوالی,1
1402/12/01,ارسال و انجام معامله فروش توسط کلیه بازارگردان‌ها ممنوع شد مجمع عمومی دومین شرکت سرمایه گذاری استانی سهام عدالت برگزار می‌شود,1
1402/12/05,"گزارش روزانه بورس ۵ اسفند/ ریزش ۵ هزار واحدی شاخص کل تداوم تبعات ""خصوصی‌نسازی"" سرخابی‌ها/ کنفدراسیون فوتبال آسیا بار دیگر هشدار داد انتشار ۱۷۳ همت اوراق از ابتدای سال توسط دولت مجمع شرکت سرمایه‌گذاری استان زنجان برگزار شد",0
1402/12/07,عرضه ۵۱.۳۲ درصد از سهام شرکت پتروشیمی شازند در بورس جلسه هماهنگی برگزاری مجمع سرمایه‌گذاری سهام عدالت قزوین برگزار شد شرط دریافت سود سهام عدالت متوفیان تا پایان سال ۱۴۰۲ اعلام شد + جزئیات و مدارک,0
1402/12/08,اعلام آخرین وضعیت پذیرش ایران خودرو و سایپا در بورس/ مکاتبه با خودروسازها برای واگذاری سهام تودلی واریز مرحله دوم سود سهام عدالت تا ۲۵ اسفند بیش‌واکنشی بازار سرمایه به خبرهای منفی هک کنندگان سامانه‌های بورس، جایزه می‌گیرند جلسه کمیته تخصصی مولد سازی دارایی های دولت برگزار شد,0
1402/12/09,زمان تغییر نصاب سرمایه‌گذاری در سهام صندوق‌های درآمد ثابت تمدید شد,1
1402/12/12,جزییات ۵۰ اقدام شاخص برای جامعه ۶۰ میلیونی سهامداری در ۳۰ ماه گذشته فرصت دریافت سود سهام عدالت متوفیان در سال ۱۴۰۲ تمدید شد انتشار ۱۷۹ همت اوراق از ابتدای سال توسط دولت,1
1402/12/13,گزارش روزانه بورس ۱۳ اسفند/ پرواز شاخص کل با رشدی ۶۰ هزار واحدی,1
1402/12/14,۹۰ هزار تن فولاد برای اجرای طرح نهضت ملی مسکن خریداری شد افت ۷ هزار واحدی شاخص بورس در معاملات امروز واریز ۵۹۴ میلیارد تومان سود به حساب ۱ میلیون و ۷۰۰ هزار سهامدار پیشنهاد وزیر اقتصاد برای تشکیل کارگروه مشترک تامین مالی بین بورس و بانک مرکزی,0
1402/12/15,گزارش روزانه بورس ۱۵ اسفند/ صعود بورس با لیدری پالایشی ها,1
1402/12/16,گزارش روزانه بورس ۱۶ اسفند/ هفته ی پرنوسان بورس به پایان رسید,0
1402/12/19,گزارش روزانه بورس ۱۹ اسفند/ درجای بورس در روز اخلال فرابورس,0
1402/12/23,دستور کاهش سقف اعتبار ۴۰ هزار میلیارد تومانی کارگزاری ها/ بانکها بدنبال تسویه کامل اعتبارات قبلی هستند,0
1402/12/26,۴۳ میلیون نفر سود سهام عدالت گرفتند گزارش روزانه بورس ۲۶ اسفند/ بازگشت بورس به روزهای رکودی,0
1402/12/28,گزارش روزانه بورس ۲۸ اسفند/ بورس سبزپوش به عید رفت سازمان خصوصی‌سازی ۵۱ درصد سهام پرسپولیس را می‌فروشد,1
1403/01/05,سود سهام عدالت جاماندگان سال ۱۴۰۱ امسال واریز می‌شود رشد ۴۱ هزار واحدی شاخص بورس در نخستین روز معاملات ۱۴۰۳ بورس سال جدید را با رشد آغاز کرد,1
1403/01/06,رشد۱۷ هزار و ۲۵۵ واحدی شاخص بورس در دومین روز معاملات امسال,1
1403/01/07,شرایط عرضه سهام استقلال و پرسپولیس در فرابورس,0
1403/01/11,گزارش روزانه بورس ۱۱ فروردین/سبزپوشی صندوقهای طلا با رشد انس ظرفیت‌ها و فرصت‌های نهفته بورس برای تحقق شعار سال واکنش بانک ملت به خرید سهام باشگاه پرسپولیس افزایش۳۶ درصدی تامین مالی تولید با انتشار اوراق بدهی در ۱۴۰۲,0
1403/01/14,گزارش روزانه بورس ۱۴ فروردین/ کاهش ۱۵ هزار و ۷۰۰ واحدی شاخص,0
1403/01/15,گزارش روزانه بورس ۱۵ فروردین/ رشد ۵۷۰۰ واحدی شاخص کل بورس,1
1403/01/18,گزارش روزانه بورس ۱۸ فروردین/ ریزش ۲۰ هزار واحدی شاخص کل کاهش نرخ بهره بین بانکی در سال جدید + جدول,0
1403/01/20,عشقی در بورس ابقا شد اختصاصی| استقلال خریدار نداشت؛ مزایده لغو شد گزارش روزانه بورس ۲۰ فروردین/ بورس هم نفس کشید برگزاری جلسه شورای‌عالی بورس برای ماندن یا رفتن عشقی,1
1403/01/21,گزارش روزانه بورس ۲۱ فروردین/ رشد ۷ هزار واحدی شاخص کل,1
1403/01/26,شیب ریزش شاخص بورس کند شد ۸۵ درصد سهام سرخابی‌ها برای واگذاری، دوباره آگهی شد دامنه گواهی سکه و شمش طلا ۱ درصد شد رشد حجم و ارزش معاملات در سومین هفته فروردین‌ماه حجم و ارزش معاملات بورس کالا افزایش یافت دامنه نوسان بورس مثبت منفی ۱ درصد شد,0
1403/01/27,گزارش روزانه بورس ۲۷ فروردین/ بازگشت امید به بازار سرمایه ادامه روند کاهشی نرخ بهره بین بانکی در سال جدید + جدول محدوده نوسان صندوقهای طلا مثبت و منفی ۱۰ درصد شد بازگشت دامنه نوسان معاملات بورس به حالت قبل از روز چهارشنبه,1
1403/01/28,کاهش حاشیه سود شرکت ها از ۳۴ درصد به ۱۳ درصد گزارش روزانه بورس ۲۸ فروردین/ بازار سرمایه در تردید,0
1403/01/29,نامه عشقی به پورابراهیمی/تبصره ۶ بودجه ۱۴۰۳ به ضرر بورس است,1
1403/02/01,"سهم ۴۱ درصدی بازار دوم از ارزش معاملات فرابورس افزایش نرخ سود بین بانکی در هفته پایانی فروردین ماه+جدول بازگشت دامنه نوسان نمادهای معاملاتی به روال عادی، از امروز حجم مبنای ۳ نماد در فرابورس برداشته شد حمایت ۲.۵ همتی صندوق تثبیت از بازار سهام در فروردین تامین مالی سینما، تئاتر و موسیقی از طریق بازار سرمایه سامانه ""سجام"" ۶ ساله شد",1
1403/02/02,گزارش روزانه بورس ۲ اردیبهشت/ رشد ۲۷ هزار واحدی شاخص کل توضیح بانک شهر درباره خرید سهام پرسپولیس جزئیات واگذاری سهام مدیریتی کشتیرانی منتشر شد بورس از خریداران استقلال و پرسپولیس توضیح و برنامه خواست,1
